Object ID	Circularity Factor 	Total Intensity TransCon	Mean Intensity TransCon	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Area 	Well 	Position 	Parent Object ID (Well)	Parent Trace ID	R01
7389	1.2770535	3509101	12714.134	28549	103.43841	28519	103.32971	276	213	1	212	-1	0
7390	1.3509727	5926732	12663.957	48651	103.95513	48658	103.97009	468	213	1	212	-1	0
7391	1.0404933	20808720	14223.321	191934.98	131.19275	168013	114.84142	1463	213	1	212	-1	1
7392	1.0514892	11662666	12302.391	149367	157.56012	152266	160.61815	948	213	1	212	-1	1
7393	1.0340906	9382254	14614.103	117650	183.25545	82686	128.79439	642	213	1	212	-1	1
7394	1.0301493	19861032	12290.242	264959	163.95978	230219	142.46225	1616	213	1	212	-1	1
7395	1.0215746	20706102	13222.287	278422	177.79182	216953.02	138.5396	1566	213	1	212	-1	1
7396	1.0233908	20870830	13126.309	267819	168.43962	232236	146.06038	1590	213	1	212	-1	1
7397	1.0291572	15277235	13901.033	196273	178.59236	137053	124.70701	1099	213	1	212	-1	1
7398	1.0403122	8671487	11046.48	131621	167.67006	86980	110.80255	785	213	1	212	-1	1
7399	1.0667853	11466609	10817.556	158059	149.11226	116355	109.76887	1060	213	1	212	-1	1
7400	1.0369377	16508353	11307.091	224539	153.79384	166634	114.13287	1460	213	1	212	-1	1
7401	1.2838828	2569929	12659.749	20909	103	20717	102.05418	203	213	1	212	-1	0
7402	1.1802001	3447293	12490.192	28244	102.33334	28070	101.7029	276	213	1	212	-1	0
7403	1.2400617	2811691	12897.665	22421	102.84863	22083	101.29816	218	213	1	212	-1	0
7404	1.0459829	19318950	11954.796	267299	165.40779	202982	125.60767	1616	213	2	212	-1	1
7405	1.0552996	11294193	14153.124	127998	160.3985	91019	114.0589	798	213	2	212	-1	1
7406	1.0831231	13567121	12200.648	169244	152.19785	136390	122.65288	1112	213	2	212	-1	1
7407	1.0574855	15007477	11873.004	209342	165.61867	148968	117.85443	1264	213	2	212	-1	1
7408	1.0469089	18770754	11739.059	250458.98	156.63477	307583	192.3596	1599	213	2	212	-1	1
7409	1.0462264	17920326	11613.951	284231	184.20674	432850.03	280.52496	1543	213	2	212	-1	1
7410	1.052672	7016542	12921.809	113124	208.3315	190750	351.28912	543	213	2	212	-1	1
7411	1.5317995	1456087	7956.7598	21380	116.8306	21980	120.10929	183	213	2	212	-1	0
7412	1.0540315	26567286	12579.207	387698	183.56912	242544	114.84091	2112	213	2	212	-1	0
7413	1.0411215	16983604	12053.658	287940	204.3577	152684	108.36338	1409	213	2	212	-1	1
7414	1.0510068	11797368	14248.029	142138	171.66425	227310	274.52899	828	213	2	212	-1	1
7415	1.0643181	14013106	11282.694	146536	117.98389	203595.98	163.92592	1242	213	2	212	-1	1
7416	1.0331663	16316623	12249.717	204495	153.52478	286923	215.40765	1332	213	2	212	-1	1
7417	1.0478908	5186814	10270.919	55351	109.60594	53388	105.71881	505	213	2	212	-1	1
7418	1.0262018	15458384	11666.705	236507	178.49585	373902	282.19019	1325	213	2	212	-1	1
7419	1.0939164	25802600	13537.565	303054	159	194424	102.00629	1906	213	2	212	-1	1
7420	1.0252038	25079102	15480.928	198914	122.78642	164723	101.68086	1620	213	2	212	-1	1
7421	1.0554644	7036999.5	9911.2666	111433	156.94789	72228	101.72958	710	213	2	212	-1	1
7422	1.1570862	8322246	11353.678	77825	106.17326	76702	104.6412	733	213	3	212	-1	0
7423	1.0604098	13588411	11919.659	194679	170.77106	124306	109.04035	1140	213	3	212	-1	1
7424	1.073852	16907392	12102.643	155945	111.62849	275462	197.18111	1397	213	3	212	-1	1
7425	1.0409409	9435542	11273.049	143423	171.35364	88083	105.23656	837	213	3	212	-1	1
7426	1.0410028	17257468	13073.84	203096	153.86061	144253	109.28258	1320	213	3	212	-1	1
7427	1.0152925	29335938	14786.259	341419	172.0862	213410	107.56552	1984	213	3	212	-1	0
7428	1.048734	9535384	10489.972	102530	112.79428	154537	170.00771	909	213	3	212	-1	1
7429	1.020871	15862076	12267.653	217244	168.01547	139032	107.52668	1293	213	3	212	-1	1
7430	1.0459921	12990574	14197.349	97916	107.01202	92675	101.28416	915	213	3	212	-1	1
7431	1.0720695	28320516	13062.969	372256	171.7048	229905	106.04474	2168	213	3	212	-1	0
7432	1.876704	5117571	13121.977	40228	103.14872	39919	102.35641	390	213	3	212	-1	0
7433	1.0287082	13958236	12298.005	197482	173.99295	141321	124.51189	1135	213	3	212	-1	1
7434	1.0494378	24644546	13178.901	311129	166.37915	234023	125.14599	1870	213	3	212	-1	1
7435	1.0208267	17732334	12549.423	231429.02	163.78557	170332	120.54636	1413	213	3	212	-1	1
7436	1.0867451	8365839	11716.861	114137	159.85574	80861	113.2507	714	213	3	212	-1	1
7437	1.0310377	8399757	9666.0039	103455	119.05064	90738	104.41657	869	213	3	212	-1	1
7438	1.0432093	16729301	11434.929	177367	121.23513	152575	104.28913	1463	213	3	212	-1	1
7439	1.0886862	3783483	12782.037	30746	103.87162	30388	102.66216	296	213	3	212	-1	0
7440	1.0972661	8717018	12971.753	69321	103.15625	68443	101.8497	672	213	3	212	-1	1
7441	1.0664483	19707514	12083.087	254762.98	156.20049	247346.98	151.65358	1631	213	3	212	-1	1
7442	1.0353484	11431290	12800.997	145237	162.63942	171059	191.55544	893	213	3	212	-1	1
7443	1.3978878	1928303	10423.26	19009	102.75135	19027	102.84865	185	214	1	213	-1	0
7444	1.0533464	10133300	10042.914	183202	181.56789	108020	107.05649	1009	214	1	213	-1	1
7445	1.0461273	12023626	9815.2051	209552	171.06285	129635.01	105.82449	1225	214	1	213	-1	1
7446	1.1787531	4135713	9231.502	76456	170.66072	46194	103.11161	448	214	1	213	-1	0
7447	1.0953012	9910274	9584.4043	165145	159.71471	109048	105.46228	1034	214	1	213	-1	1
7448	1.0558821	14485109	9955.4014	228254.98	156.87628	155110	106.60481	1455	214	1	213	-1	1
7449	1.0137748	13222901	11650.133	210711	185.64845	119192	105.01498	1135	214	1	213	-1	1
7450	1.0475273	9061252	9370.4775	159941	165.39917	98969	102.34644	967	214	1	213	-1	1
7451	1.0405952	14815264	10893.576	229645	168.85661	140769	103.50661	1360	214	1	213	-1	1
7452	1.0750509	4861953	7644.5801	64882	102.01572	64523	101.45126	636	214	1	213	-1	1
7453	1.0518558	16531183	9863.4746	309169	184.46838	172063	102.66289	1676	214	1	213	-1	1
7454	1.0761604	19316220	10166.432	316319	166.48369	194949	102.60474	1900	214	1	213	-1	1
7455	1.0582221	17627674	10284.524	274653	160.24095	286408	167.09918	1714	214	1	213	-1	1
7456	1.0397332	11580019	9905.9189	199653	170.78957	119991	102.64414	1169	214	1	213	-1	1
7457	1.0552679	12784236	11214.242	200573	175.94122	164162	144.00175	1140	214	2	213	-1	1
7458	1.148144	14677280	10528.896	239260.98	171.63629	207563	148.89742	1394	214	2	213	-1	0
7459	1.0717015	14967330	10092.603	260465	175.63385	221823	149.57721	1483	214	2	213	-1	1
7460	1.0505786	29455356	12587.759	372907	159.36197	369587	157.94316	2340	214	2	213	-1	0
7461	1.0823951	10378056	9781.3916	172732	162.80113	175930	165.81526	1061	214	2	213	-1	1
7462	1.0727712	13514262	12241.18	183455	166.173	162735	147.40489	1104	214	2	213	-1	1
7463	1.0186222	4319453	11277.945	56781	148.25327	44053	115.02089	383	214	2	213	-1	0
7464	1.0638229	4676142	8548.7061	87727	160.37843	60148	109.95978	547	214	2	213	-1	1
7465	1.0433366	14627523	9706.3857	242748	161.08029	200472	133.02721	1507	214	2	213	-1	1
7466	1.0226259	14149416	10909.342	227128	175.11797	181628	140.037	1297	214	2	213	-1	1
7467	1.0578588	18872352	9648.4414	362027	185.08537	215233	110.03732	1956	214	2	213	-1	1
7468	1.0316059	15364189	10325.396	248771	167.18481	207381.02	139.36896	1488	214	2	213	-1	1
7469	1.035065	15216033	9679.4102	279239	177.63295	167794	106.73919	1572	214	2	213	-1	1
7470	1.043139	9090779	9785.5537	165622	178.27988	118115	127.14209	929	214	2	213	-1	1
7471	1.0415682	16038591	9495.9092	250481	148.30136	757704	448.61102	1689	214	2	213	-1	1
7472	1.0590857	11019343	9856.2998	190915	170.76476	131575	117.68784	1118	214	2	213	-1	1
7473	1.0551986	4309904	10069.869	79357	185.41356	46966	109.73364	428	214	2	213	-1	1
7474	1.0322294	11444130	10422.705	184273	167.82605	137561	125.28324	1098	214	2	213	-1	1
7475	1.0969664	4544208	8173.0361	63742	114.64388	60186	108.2482	556	214	2	213	-1	1
7476	1.0340089	9079436	8565.5059	130745	123.34434	140160	132.22641	1060	214	2	213	-1	1
7477	1.026054	13506523	9931.2666	239668	176.22647	175847.02	129.29927	1360	214	3	213	-1	1
7478	1.0424132	12454594	9799.0508	223914	176.17152	167212	131.5594	1271	214	3	213	-1	1
7479	1.0271925	11987539	11151.199	196686	182.96371	134800	125.39535	1075	214	3	213	-1	1
7480	1.0930515	6570089	11607.931	108330.01	191.39577	57836	102.18375	566	214	3	213	-1	1
7481	1.1176981	27984598	11733.584	459669	192.73334	246212	103.23354	2385	214	3	213	-1	0
7482	1.0391757	13245687	10011.857	222898	168.47922	136905	103.48073	1323	214	3	213	-1	1
7483	1.0512431	8148569	8255.8955	114946	116.45998	135223	137.00406	987	214	3	213	-1	1
7484	1.0372403	10753825	8850.8848	193922	159.60658	125795	103.53498	1215	214	3	213	-1	1
7485	1.0497161	15170615	9014.0312	194170	115.37136	233587	138.79204	1683	214	3	213	-1	1
7486	1.079956	5780325	8811.4707	97191	148.15701	67153	102.36738	656	214	3	213	-1	1
7487	1.0238716	12779704	9703.6475	205089.02	155.72438	145897	110.7798	1317	214	3	213	-1	1
7488	1.0295477	12536826	9404.9707	218275	163.74719	143662	107.77345	1333	214	3	213	-1	1
7489	1.0436261	9602774	8096.7739	145720	122.86678	197643	166.64671	1186	214	3	213	-1	1
7490	1.2925411	1716922.9	10533.27	16823	103.20859	16678	102.31902	163	214	3	213	-1	0
7491	1.0920545	7369590.5	9352.2725	129143	163.88705	86651	109.9632	788	214	3	213	-1	1
7492	1.0252062	12199633	9501.2715	214777	167.2718	144540	112.57009	1284	214	3	213	-1	1
7493	1.0386969	14437906	12204.485	202133	170.86475	121196	102.44801	1183	215	1	214	-1	1
7494	1.0123873	23420882	13866.715	266043	157.51509	173119	102.49792	1689	215	1	214	-1	1
7495	1.050473	29636442	13632.218	342688	157.63017	222656	102.41766	2174	215	1	214	-1	0
7496	1.1517104	5911800	10968.089	90494	167.8924	54913	101.87941	539	215	1	214	-1	0
7497	1.0518576	16869876	13615.72	200707	161.99112	126748	102.29863	1239	215	1	214	-1	1
7498	1.0343748	11111052	12051.032	150098	162.7961	94068	102.02603	922	215	1	214	-1	1
7499	1.0802679	12573529	13519.924	137858	148.23441	94720	101.84946	930	215	1	214	-1	1
7500	1.0284408	11984537	13480.919	161881	182.09337	113839	128.05287	889	215	1	214	-1	1
7501	1.0391677	18150520	12526.239	279751	193.06487	153488	105.92685	1449	215	1	214	-1	1
7502	1.0444217	9676739	11084.466	148615	170.23482	93566	107.17755	873	215	1	214	-1	1
7503	1.0488824	13730795	10906.112	196162	155.80779	148456	117.91581	1259	215	1	214	-1	1
7504	1.042811	16781210	11361.686	236619	160.20244	154223	104.41638	1477	215	1	214	-1	1
7505	1.0738115	4665336	12407.809	38792	103.17021	38404	102.1383	376	215	1	214	-1	1
7506	1.1980101	4354258	13315.773	33794	103.34557	33607	102.7737	327	215	1	214	-1	0
7507	1.0434789	16230345	11381.729	218082	152.93268	151972	106.57223	1426	215	1	214	-1	1
7508	1.064	5929793	10742.379	79366	143.77899	56737	102.78442	552	215	1	214	-1	1
7509	1.0503853	12871844	11202.649	186521	162.33333	121644	105.86945	1149	215	1	214	-1	1
7510	1.037442	16932128	11799.393	252594	176.0237	153080	106.67596	1435	215	2	214	-1	1
7511	1.0615125	14838087	12222.477	230922	190.21582	134554	110.83526	1214	215	2	214	-1	1
7512	1.0421896	15317286	12422.778	201878.98	163.72992	138492	112.32117	1233	215	2	214	-1	1
7513	1.0849361	8310017	11290.784	120885	164.24593	77545	105.36005	736	215	2	214	-1	1
7514	1.033944	11313603	12204.534	163902	176.80907	98708	106.48112	927	215	2	214	-1	1
7515	1.044389	18075866	12263.139	233856	158.65401	155903	105.76865	1474	215	2	214	-1	1
7516	1.0375218	18996942	11102.83	252279.02	147.44536	282314	164.99942	1711	215	2	214	-1	1
7517	1.0370741	13660241	11196.919	130926	107.31639	136744	112.08524	1220	215	3	214	-1	1
7518	1.0721223	16420009	12364.465	219988	165.65361	137548	103.5753	1328	215	3	214	-1	1
7519	1.0337925	16797016	12525.739	213726.02	159.37808	138305	103.13572	1341	215	3	214	-1	1
7520	1.0414247	7387682	11689.37	100575.01	159.13766	64592	102.20253	632	215	3	214	-1	1
7521	1.0414366	13408360	11588.902	176845.98	152.84874	119290	103.10285	1157	215	3	214	-1	1
7522	1.0402197	17455582	11818.269	218955	148.24306	152494	103.24577	1477	215	3	214	-1	1
7523	1.0657067	5012196	15142.586	61021	184.35347	34952	105.59517	331	215	3	214	-1	0
7524	1.0412969	18435220	12184.547	266487	176.13153	167301	110.57568	1513	216	1	215	-1	1
7525	1.0257477	19862258	12133.328	255060.98	155.81001	188888	115.38668	1637	216	1	215	-1	1
7526	1.0346538	8639559	11770.517	122933.01	167.48366	74684	101.74932	734	216	1	215	-1	1
7527	1.0556493	14640282	11591.672	221277	175.19952	135820	107.53761	1263	216	1	215	-1	1
7528	1.0455161	15984061	11658.687	232405	169.51495	153876	112.23632	1371	216	1	215	-1	1
7529	1.2898846	3916077	12086.657	33059	102.03395	32814	101.27778	324	216	1	215	-1	0
7530	1.0580408	15665568	11716.954	205348.02	153.58864	167926	125.59911	1337	216	2	215	-1	1
7531	1.1288538	10470251	13475.227	79856	102.77477	79347	102.11969	777	216	2	215	-1	1
7532	1.066099	10945566	13630.842	82646	102.92155	82328	102.52553	803	216	2	215	-1	1
7533	1.0428105	6999406	13538.503	94275	182.3501	66439	128.5087	517	216	2	215	-1	1
7534	1.2636813	3217305	13239.938	24995	102.86008	24916	102.53498	243	216	2	215	-1	0
7535	1.1753945	19212062	13463.253	147096	103.08059	146391	102.58655	1427	216	2	215	-1	0
7536	1.1811966	6402915	13229.163	49949	103.20042	50847	105.05579	484	216	2	215	-1	0
7537	1.2887266	7887536	13256.363	61220.996	102.89243	60817	102.21345	595	216	2	215	-1	0
7538	1.2010486	2588815	13413.549	19830	102.74612	19845	102.82384	193	216	2	215	-1	0
7539	1.0775325	9624924	13461.433	73335	102.56644	72865	101.90909	715	216	2	215	-1	1
7540	1.1667445	5279001	13330.811	40707	102.79546	40469	102.19444	396	216	2	215	-1	0
7541	1.3219205	3118088	13101.21	24611	103.40756	24382	102.44538	238	216	2	215	-1	0
7542	1.2413589	6632802	13647.741	50055	102.99383	49803	102.47531	486	216	2	215	-1	0
7543	1.1059111	16050588	13177.822	125335	102.9023	124642	102.33334	1218	216	2	215	-1	1
7544	1.1722668	6640604	13663.794	49713	102.29012	49650	102.16049	486	216	2	215	-1	0
7545	1.1232723	7384628	13451.053	56166	102.30601	55845.996	101.72313	549	216	2	215	-1	1
7546	1.036311	17487000	12203.07	221010.02	154.2289	155620	108.59735	1433	216	3	215	-1	1
7547	1.0250099	8989848	13662.383	125316	190.44984	75283	114.41186	658	216	3	215	-1	1
7548	1.147769	7452167	11662.233	105961	165.82317	64525.996	100.97965	639	216	3	215	-1	0
7549	1.0489639	19297192	12522.513	230973.02	149.88515	156531	101.57755	1541	216	3	215	-1	1
7550	1.0553779	9113649	11897.714	122368	159.74934	83448	108.93995	766	216	3	215	-1	1
7551	1.043289	15436226	12704.713	184938	152.21234	128933	106.1177	1215	216	3	215	-1	1
7552	1.0466909	21603034	14960.55	177024	122.5928	149083	103.24307	1444	216	3	215	-1	1
7553	1.0307055	23264494	13930.835	260599.98	156.0479	191407	114.61497	1670	216	3	215	-1	1
7554	1.1007913	6215877	15500.94	46474	115.89526	40696	101.48628	401	216	3	215	-1	1
7555	1.0231054	20531180	14130.199	220715.98	151.90364	162835	112.06814	1453	216	3	215	-1	1
7556	1.125148	5631944	11174.492	79353	157.44643	51320	101.82539	504	216	3	215	-1	1
7557	1.2439072	4987416	13407.032	38342	103.06989	38159	102.57796	372	216	3	215	-1	0
7558	1.0338345	17852188	12598.58	219524	154.92166	170273	120.16443	1417	216	3	215	-1	1
7559	1.0288828	7472854	13686.546	96585	176.8956	97594	178.74359	546	216	3	215	-1	1
7560	1.0588667	10681714	11789.972	159842	176.42606	211109	233.01215	906	216	3	215	-1	1
7561	1.0313902	18356336	15662.402	168682	143.92662	196118	167.33618	1172	216	3	215	-1	1
7562	1.0268826	12650887	12600.485	171408	170.7251	152872	152.26295	1004	216	3	215	-1	1
7563	1.0420966	12873641	12758.812	159310	157.88899	186191	184.53023	1009	216	3	215	-1	1
7564	1.0512228	13602968	15097.634	160398	178.0222	243026	269.72919	901	216	3	215	-1	1
7565	1.0574328	7983588	11671.912	106019	154.99854	69835	102.09795	684	216	3	215	-1	1
7566	1.0693308	6850786	12455.975	102822	186.9491	72474	131.7709	550	216	3	215	-1	1
7567	1.0474847	20696618	14772.747	241656	172.48822	262799	187.57959	1401	216	3	215	-1	1
7568	1.0899388	26609098	14298.279	308070	165.54004	304319	163.52444	1861	216	3	215	-1	1
7569	1.0271674	22911148	13320.435	291723	169.6064	353186	205.3407	1720	216	3	215	-1	1
7570	1.0311175	12313334	12488.168	163236	165.55376	149178	151.29614	986	216	3	215	-1	1
7571	1.0211976	18691842	14096.411	207108	156.19005	256119	193.15158	1326	216	3	215	-1	1
7572	1.0244007	13195009	12343.32	168646	157.76053	111464	104.26941	1069	216	3	215	-1	1
7573	1.105637	2661612	11572.227	34938	151.90434	23628	102.73044	230	216	3	215	-1	0
7574	1.0394092	6881812	13546.874	93918	184.87796	80950	159.35039	508	216	3	215	-1	1
7575	1.0451145	17595000	12796.363	214796	156.21527	145291	105.66618	1375	216	3	215	-1	1
7576	1.046187	16560716	12798.08	205087	158.49072	144431	111.61592	1294	216	3	215	-1	1
7577	1.1011167	7069435	11704.362	90990	150.64569	62533	103.53146	604	216	3	215	-1	1
7578	1.0425805	14585148	12144.17	196167	163.33638	128838	107.2756	1201	216	3	215	-1	1
7579	1.0733699	4467920	9308.167	56036	116.74167	54909	114.39375	480	216	3	215	-1	1
7580	1.0729882	10526627	11827.671	132383	148.74495	93561	105.12472	890	216	3	215	-1	1
7581	1.0662427	16150340	11039.193	176722	120.79426	165560	113.16473	1463	216	3	215	-1	1
7582	1.0170461	16295331	12467.736	196960.02	150.69626	142139	108.75211	1307	216	3	215	-1	1
7583	1.0815504	22466950	13294.053	302231	178.83492	183114	108.35148	1690	240	1	239	-1	1
7584	1.1746174	4405151	16560.719	51070	191.99248	28620	107.59399	266	240	1	239	-1	0
7585	1.0974505	15969401	12775.521	212937	170.34959	135870	108.696	1250	240	1	239	-1	1
7586	1.2695134	20177214	13944.17	218044	150.68694	165745	114.54388	1447	240	1	239	-1	0
7587	1.0517857	13940224	12369.32	177796	157.76042	122492	108.68855	1127	240	1	239	-1	1
7588	1.0213062	33294998	14725.784	362216	160.20168	258705	114.42061	2261	240	1	239	-1	0
7589	1.0371502	14877200	12792.09	199085	171.18228	132635	114.04557	1163	240	1	239	-1	1
7590	1.2695985	4646450	14565.674	32959	103.31975	32981	103.38872	319	240	1	239	-1	0
7591	1.1227991	7276687	13886.808	53945	102.94847	53400	101.90839	524	240	1	239	-1	1
7592	1.0676458	12275693	13157.228	151772	162.67096	109325	117.17577	933	240	1	239	-1	1
7593	1.0388002	19523724	14526.58	222192	165.32143	168518	125.38541	1344	240	1	239	-1	1
7594	1.058166	26829084	14210.32	317101	167.95604	228542	121.04979	1888	240	1	239	-1	1
7595	1.0457698	14483632	13202.946	174551	159.11668	136427	124.36372	1097	240	1	239	-1	1
7596	1.0479399	13397161	14819.868	166805	184.5188	126929	140.40819	904	240	1	239	-1	1
7597	1.0455891	18441616	13353.813	245121.02	177.4953	184577	133.6546	1381	240	1	239	-1	1
7598	1.0526632	8714247	15478.236	109087	193.76021	69762	123.91119	563	240	1	239	-1	1
7599	1.03889	18623266	14652.451	210337.98	165.49016	187371	147.42014	1271	240	1	239	-1	1
7600	1.0390439	24347964	13944.996	288384	165.16838	247847.02	141.95132	1746	240	1	239	-1	1
7601	1.0727349	16226069	11418.768	166674	117.29346	289297	203.58691	1421	240	1	239	-1	1
7602	1.0489895	13988806	12822.004	184072	168.71861	136997	125.57012	1091	240	1	239	-1	1
7603	1.0364785	23813894	13694.017	301656	173.46521	272076	156.45543	1739	240	1	239	-1	1
7604	1.073329	13847032	12892.953	207618	193.31285	135708	126.35754	1074	240	1	239	-1	1
7605	1.0267036	18222960	12628.524	231002	160.08455	149252	103.43174	1443	240	1	239	-1	1
7606	1.082488	12160681	12016.483	149667	147.89229	103755	102.5247	1012	240	1	239	-1	1
7607	1.0877786	16967010	12766.749	195302	146.9541	137649	103.57336	1329	240	1	239	-1	1
7608	1.0300978	19977376	16606.297	211336	175.67415	132319	109.99086	1203	240	2	239	-1	1
7609	1.0835508	13240163	13096.105	155863	154.16716	109876	108.68051	1011	240	2	239	-1	1
7610	1.1636501	6186985	13362.818	85866	185.45572	47713	103.05183	463	240	2	239	-1	0
7611	1.1145045	9521226	13096.597	112501	154.7469	86384	118.82256	727	240	2	239	-1	1
7612	1.0307378	12491562	16611.119	136509	181.52792	80032	106.42553	752	240	2	239	-1	1
7613	1.2471514	10969661	14395.881	78107	102.50262	77441	101.62861	762	240	2	239	-1	0
