ORF,Gene,Well ID,Well cell count,Mean Intensity 488nm,STD Intensity 488nm,Median Intensity 488nm
YLL022C,HIF1,14D9,1300,166.1138432461538,19.448095644017062,169.598075
YKL187C,FAT3,3A20,122,166.1157683606558,20.333600864136372,170.49228499999998
YHR163W,SOL3,7E1,707,166.11658940594046,22.711526390293557,169.38246
YPL100W,ATG21,4B12,2390,166.12216094560713,13.256563490364675,166.03251999999998
YGR235C,MIC26,12F20,1277,166.1240227799531,16.31815266944243,166.39565
YDR018C,YDR018C,1J15,2154,166.12867876508838,13.117646456960205,165.918365
YOR304C-A,BIL1,11B7,1248,166.13046323717967,14.353721085199677,168.17858999999999
YPR013C,CMR3,9H7,3098,166.13133612976094,15.982631421113968,166.948235
YDR085C,AFR1,10C10,1969,166.13157130523092,18.36815206441785,167.90819
YLR043C,TRX1,3O2,1979,166.13213578575048,15.723965826333384,167.38928
YHL030W,ECM29,3I6,2433,166.13540716810544,17.805746626029826,168.28018
YDR462W,MRPL28,15D2,502,166.13549414342626,15.301369403886524,167.537925
YPR023C,EAF3,5J23,1811,166.1371977305358,14.908097254977493,165.39746
YDR459C,PFA5,1L24,2042,166.1418873702253,13.955164993010213,166.17564
YKR101W,SIR1,7L2,2230,166.1427016278028,19.509897944876823,168.7439
YBR072C-A,YBR072C-A,9C16,2449,166.14800974275215,15.82345465131704,166.82419
YOR012W,YOR012W,7M16,46,166.14991543478263,23.886979568711457,164.69126
YDL248W,COS7,1J9,640,166.1508497500002,14.597628365535703,167.273495
YPL107W,YPL107W,12D20,169,166.15123088757403,16.115161353310118,168.13445
YMR096W,SNZ1,11M9,2901,166.15909643571194,13.908923042058145,166.21242
YNL047C,SLM2,4E3,2327,166.16049361839276,15.431149584734992,165.51331
YCR094W,CDC50,1O8,972,166.16066602880656,15.49866304575318,167.72735
YML007W,YAP1,13K8,2854,166.16164927820603,16.83020221845948,164.96336
YML110C,COQ5,12H13,169,166.16666017751493,16.351687212056994,168.41843
YLR258W,GSY2,13N15,2932,166.17023478171876,17.14800132309424,166.645315
YOR096W,RPS7A,13K7,2597,166.1744085444742,16.737549134818813,164.91617
YML069W,POB3,6L2,1278,166.17541791862303,17.98029686584836,168.31113
YHR108W,GGA2,2N23,3052,166.17792584207075,17.16302047283743,165.046395
YLR194C,NCW2,16H13,10,166.179008,19.89034959421601,167.439395
YNL073W,MSK1,15P1,2146,166.1856669990677,14.120976820470144,166.039405
YGR049W,SCM4,1M7,1659,166.18863840265257,14.333584960248988,166.77147
YOR153W,PDR5,4D5,1866,166.19575596998914,14.633306111084426,166.027265
YDL098C,SNU23,10C16,2451,166.19848734394134,16.419412940471695,165.68309
YOR390W,FEX1,4L19,2780,166.2011042302155,18.83049739326457,167.56814
YBR221W-A,YBR221W-A,11H9,1935,166.20182697157588,14.461925621786918,166.05251
YGL202W,ARO8,7N6,2806,166.20189475766216,24.07916859177045,171.04335500000002
YKL049C,CSE4,12N10,2374,166.20194834877853,17.93097747794433,167.38941
YGR205W,TDA10,11I22,2597,166.2029418906432,13.957313622486247,165.70274
YCL058C,FYV5,1K4,1546,166.21202611254859,14.030131163520405,166.25619
YPL007C,TFC8,11G12,468,166.21352279914535,14.913740389180404,166.917525
YML015C,TAF11,13A12,746,166.21752635388754,15.560650374247487,166.25504
YKR017C,HEL1,10B15,1469,166.21896005445862,14.050308636465399,165.933
YHL014C,YLF2,12P14,1585,166.2243150094639,16.149776847678147,166.6342
YGR157W,CHO2,2B9,308,166.22446318181824,15.67268214019134,168.15443499999998
YLR248W,RCK2,13P9,1775,166.22881006760576,15.562066878491297,165.71594
YNL030W,HHF2,12H24,712,166.2320430898877,16.878614078045928,167.60850499999998
YGR227W,DIE2,2F3,709,166.23469434414676,13.17141773570643,166.09492
YGR086C,PIL1,2M22,2392,166.2372834698995,16.300657761952422,165.39363
YLR197W,NOP56,6J1,1727,166.23863270411113,18.3943972616422,168.46013
YPL247C,YPL247C,12A11,900,166.23985531111109,13.183828956026861,166.48569500000002
YDR488C,PAC11,11D6,1668,166.2416962769783,13.007253926205001,166.1846
YLR358C,YLR358C,7I18,21,166.24229000000003,22.54078439408731,162.52231
YLR081W,GAL2,3B1,294,166.24836394557826,16.949633191355105,168.646275
YLR242C,ARV1,3F17,283,166.25054272084805,19.519844062052037,169.11501
YLL046C,RNP1,5B17,768,166.2534014453123,16.340460864254183,167.374525
YEL011W,GLC3,11L20,1577,166.25950342422308,14.66249746345858,165.8763
YDR522C,SPS2,1P12,1015,166.26076018719198,14.866858208806228,167.40816
YOR269W,PAC1,11N9,2142,166.26114419701267,14.72617608561427,167.04314
YGL029W,CGR1,13F20,2466,166.2645346147607,18.108749360985577,168.093525
YDR345C,HXT3,1H12,3199,166.26544764301337,13.135096469272545,166.46291
YBR239C,ERT1,11N15,1607,166.26970575606734,15.100681468867274,166.54149
YPL181W,CTI6,8D4,2916,166.27484109396437,17.06702556136809,168.571795
YKL132C,RMA1,14B19,1019,166.27540729146233,13.510261965457488,166.3439
YBR040W,FIG1,1K3,1355,166.2843658376384,14.425487960580897,166.2489
YJR003C,MRX12,15O2,1868,166.2871960599571,14.673843941003893,165.981175
YPL196W,OXR1,11N22,975,166.2884180615384,13.535783101335099,166.45729
YIR017C,MET28,6E1,1942,166.28955033985568,16.603096048942263,168.129775
YFR016C,YFR016C,13J12,3635,166.28992879229756,16.299135226209675,165.70935
YOR108C-A,YOR108C-A,6J5,729,166.295290877915,18.09501603454222,167.92755
YDR350C,ATP22,15C24,786,166.2961380534352,16.331329979866197,168.52263499999998
YDR294C,DPL1,1F12,1354,166.31035420974874,14.006775495955615,167.09762
YKL216W,URA1,14A2,1110,166.3108522792794,16.095385097039923,167.83033
YCR096C,HMRA2,5D9,5,166.317338,5.413164722832662,163.69865
YOR270C,VPH1,4H11,3052,166.31986453800795,14.76460686926473,165.31108
YOL036W,YOL036W,6E3,2505,166.32020302195608,16.832962107660876,168.70311
YOL149W,DCP1,11L15,2974,166.3296931237384,17.181611712598517,167.127655
YLR419W,YLR419W,12F10,1945,166.33457801542409,15.845739171679089,166.69501
YGR124W,ASN2,5C2,651,166.3351798156681,16.87936240590402,169.5461
YDR440W,DOT1,11C21,1380,166.33699218840593,15.846188112646724,165.04943
YHR153C,SPO16,9I10,3039,166.3430787857848,16.79981941008667,168.05838
YER082C,UTP7,9F7,2686,166.34384475428138,16.04556738022693,166.35801
YDR437W,GPI19,1L8,2487,166.35343202251707,13.759669490361034,166.70714
YGL159W,YGL159W,9C9,2722,166.3577167781046,14.15532441269809,167.029195
YDR284C,DPP1,1F8,651,166.35811245775722,16.174808649192833,168.20985
YBL025W,RRN10,10L16,2830,166.3617627385159,16.755212606274075,165.668135
YNL323W,LEM3,4A4,595,166.36268927731098,18.039738033836567,167.27158
YIL075C,RPN2,14A4,101,166.36313237623756,21.605788967098988,170.54344
YPR168W,NUT2,14H8,605,166.36443800000004,18.492712388714754,168.07948
YHR214C-D,YHR214C-D,2D2,360,166.3651727777777,14.658501221533243,166.844865
YLR014C,PPR1,9M22,3270,166.3665439510706,16.438536837606996,165.86938500000002
YLR390W,ECM19,10B13,1930,166.36792854922277,15.11144770557278,166.225235
YBR179c,FZO1,1L15,2632,166.3726293920973,14.894571385389636,166.09319
YIL063C,YRB2,11L21,1538,166.37505207412232,13.444263474048581,166.022585
YDL001W,RMD1,1O12,1016,166.378017844488,15.497779717231726,167.14739
YML046W,PRP39,5C22,1776,166.38299904279296,16.826501814711992,166.34034
YOL026c,MIM1,3E3,1383,166.3830596384668,19.687902415327862,169.66466
YJR060W,CBF1,14E4,952,166.38520325630256,18.059496540610905,168.97977
YOR385W,YOR385W,10I8,2431,166.3927847511314,21.320894664384088,168.80736
YOR308C,SNU66,6H1,3027,166.39658987776662,17.172395466770396,168.89093
YGR010W,NMA2,13D24,1596,166.39664783834576,19.038954376502932,168.77788
YDR314C,RAD34,9H17,2775,166.39933485765775,16.53229528382391,167.62131
YDL007W,RPT2,7G13,5,166.39990200000003,36.47133981116776,180.61098
YIL103W,DPH1,11G15,2200,166.40038735454561,15.885745518419863,166.86348500000003
YFR021W,ATG18,2M19,2323,166.40222640551013,14.267345900377848,166.34824
YPL123C,RNY1,4B22,1133,166.4036353221535,14.876257938598156,167.70335
YBR247C,ENP1,14F5,182,166.4065348351648,21.755548449925403,169.46484
YHR006W,STP2,10D7,2981,166.40677366320008,16.687012403330648,168.43947
YPL138C,SPP1,11G22,1552,166.41030157860777,15.239153823694993,165.60246
YDR223W,CRF1,12J11,1454,166.41087916781314,15.880447796760434,166.34765
YBR127C,VMA2,1O11,1551,166.41198054803343,15.156231681401922,167.79065
YCR036W,RBK1,13O21,1813,166.41499554329837,16.883550885962094,166.23239
YDL245C,HXT15,1J5,1114,166.41732385098732,15.225587263922938,166.74518999999998
YML043C,RRN11,12A24,613,166.42253895595414,15.013886981152936,166.21259
YGR031W,IMO32,15E8,2519,166.4238305835652,14.394023080563906,166.89444
YCR081W,SRB8,9E11,2382,166.42999773299763,16.210698114873118,168.10087
YBL029C-A,YBL029C-A,11E16,426,166.43343781690135,14.248492217961035,166.749335
YKL135C,APL2,3O21,1840,166.4425485163045,19.073529674814424,169.15401
YPR001W,CIT3,15L22,825,166.44386984242433,20.981796178245744,168.20975
YDR257C,RKM4,10D15,3048,166.4443492913383,16.298819572380225,166.066025
YBR046C,ZTA1,8F2,2723,166.4508914763127,20.1692073730364,170.2162
YLR409C,UTP21,10E16,2166,166.45482209141227,15.675821405677237,165.31985500000002
YMR119W,ASI1,3L4,2581,166.45966064703615,18.303117768244253,168.46364
YCR024C-B,YCR024C-B,1M8,1763,166.45968047078867,16.084064987181865,166.98662
YOR038C,HIR2,10D14,1858,166.4611937944025,14.443189371713398,165.562425
YPL141C,FRK1,5K16,2462,166.46538635662097,15.58473649872464,167.08267
YNL288W,CAF40,9G24,2424,166.47049700494995,14.066996971711905,166.4792
YDL113C,ATG20,1D7,642,166.47434077881636,16.697267845901973,167.47767
YER068W,MOT2,9C5,2719,166.47546430305226,13.750776024566976,166.1544
YJL140W,RPB4,8E1,2612,166.47640283690617,19.96094173879942,171.180565
YCR077C,PAT1,11C9,2497,166.48313390068083,17.246754605131564,167.46843
YLR229C,CDC42,3F7,462,166.4893003896103,17.92801116093067,168.624405
YDR324C,UTP4,12H5,2376,166.4914109806397,15.983332194603385,166.436175
YFL001W,DEG1,12E12,1435,166.49525055749157,15.398986025959742,167.16542
YDR329C,PEX3,1H4,690,166.49544517391294,14.186712041062393,166.28253999999998
YKL068W-A,YKL068W-A,13J8,2397,166.50152130579903,18.273348710426045,165.00258
YOR086C,TCB1,4B3,1651,166.5036666747425,12.407215674913047,166.37021
YGL010W,MPO1,1L2,1637,166.5054868906538,14.970326385133312,165.41695
YBR008C,FLR1,1I11,2256,166.50706560283686,14.524141230156589,166.835625
YDR175C,RSM24,15C6,1537,166.5110990891346,12.058338693641641,166.89722
YOR137C,SIA1,12E6,2200,166.52214912727294,14.523230418528614,166.612955
YBL061C,SKT5,1G7,1710,166.52442359064304,12.214764975202241,166.786315
YJL200C,ACO2,15G1,2055,166.52489662287124,14.677648570404948,166.24234
YMR306W,FKS3,4C1,857,166.53156390898485,13.665070789807825,167.17293
YDR077W,SED1,16G15,37,166.53383405405404,12.191719692939241,167.07971
YPR159W,KRE6,4P2,3098,166.5423390187219,17.141979024203863,166.52927
YCR018C-A,YCR018C-A,12D10,1395,166.5482787885305,13.293085653567385,166.12979
YKL090W,CUE2,13K22,1929,166.54903058061163,16.963589783286427,166.14294
YAL041W,CDC24,8B5,2519,166.54997464469957,18.866759012673786,168.79422
YAL010C,MDM10,1C7,385,166.55090109090906,14.222256854697024,167.276
YBR200W-A,YBR200W-A,8E3,2736,166.5514356359648,19.223717017602425,169.787405
YNR018W,RCF2,12N23,3246,166.5526762076401,16.96181161339281,167.736465
YCL057C-A,MIC10,10H7,1477,166.5558697291807,19.91036818505222,169.00529
YPL190C,NAB3,11D12,1437,166.55800770354907,16.45658495345759,168.64738
YDL205C,HEM3,11F12,1935,166.55882976744178,14.891248293038078,167.18059
YDR343C,HXT6,1H10,1005,166.56110048756202,14.085456095125862,167.07912
YNL311C,SKP2,10C14,1074,166.56368296089397,14.098848551325476,166.399375
YDL005C,MED2,5A19,815,166.56784192638023,13.765221953520028,166.70613
YDR424C,DYN2,1L4,1409,166.5711338679913,13.699089634885826,166.83971
YEL032W,MCM3,11J7,1658,166.5739086429436,13.821692817303099,166.849735
YDL173W,PAR32,9F17,2585,166.57467177562862,15.541573725191522,167.53941
YGR268C,HUA1,11J18,1502,166.57758222370182,12.494209670469852,166.046385
YNL223W,ATG4,4K21,2366,166.57819383347424,20.19108568998175,169.429
YDR119W-A,COX26,15C4,649,166.58058371340522,15.129655414202965,167.32289
YDR376W,ARH1,15D5,1329,166.58150786305524,14.983892275834794,166.47414
YBR089C-A,NHP6B,13F13,628,166.58380558917213,17.083302083545824,165.64901
YNL313C,EMW1,11E9,1219,166.58460018047563,12.910377753606435,166.47285
YPL145C,KES1,4D4,2204,166.5904586978224,14.606204511398284,166.09014
YPL094C,SEC62,4P21,1848,166.59776240259748,20.25641909503149,169.89388
YNL317W,PFS2,13O6,2409,166.59794163553335,17.521959113417957,166.08942
YGR191W,HIP1,4M10,2566,166.60073420498796,15.952507445637606,165.87052999999997
YLR192C,HCR1,11K11,1876,166.6014663699358,17.658997456636197,168.011275
YLR241W,CSC1,3F15,305,166.6021479344263,19.43307876949305,168.35593
YNL206C,RTT106,8B17,2117,166.60364727916874,23.158912528502892,171.07208
YDR194C,MSS116,15C7,1303,166.6047047198772,14.745582461939676,167.20752
YDR066C,RTR2,11H21,1172,166.60554627986343,13.553780329098995,166.6731
YNL027W,CRZ1,9I4,2343,166.6102841997443,16.283755591316446,165.6268
YOR226C,ISU2,15K14,1642,166.6103264799028,18.276354319766735,168.95868000000002
YDL199C,YDL199C,1H3,1280,166.61601141406248,13.572414354917656,165.886445
YKL190W,CNB1,6N22,2394,166.61666411027565,19.75635424457608,169.61964999999998
YMR084W,YMR084W,9J22,2663,166.6167637626735,15.574247875699406,166.54861
YLR423C,ATG17,3N5,2146,166.61706422646787,18.397012740581314,168.83513499999998
YNR043W,MVD1,7M1,2968,166.61755941374633,23.02410521172387,170.481065
YHR210C,YHR210C,11M12,2069,166.62791220879635,16.11256494890399,167.83546
YJR069C,HAM1,11H16,793,166.62871346784362,17.054982849309045,168.38051
YDR049W,VMS1,1L13,1964,166.6323704378821,13.654903083059695,166.863145
YLR050C,YLR050C,3O8,922,166.63588305856848,17.417305831664436,168.501955
YDR014W,RAD61,12M2,3409,166.65194323848624,16.06811117283263,165.86858
YPL239W,YAR1,13C21,1653,166.65444030852996,19.27637901085275,169.24655
YOR120W,GCY1,13K21,1253,166.65909135674394,16.556849315042964,166.84184
YLR212C,TUB4,3F3,1321,166.66210782740313,16.97284892846622,169.0085
YGL125W,MET13,12G14,377,166.6625025729443,16.754039210246656,167.58386
YER171W,RAD3,14D20,140,166.675656857143,14.143767635796141,166.96385500000002
YDR405W,MRP20,15D1,202,166.6957934158416,14.096707930820005,166.6885
YDR404C,RPB7,6K2,1692,166.69784630023648,21.138359498063693,169.859035
YPL056C,LCL1,13E23,2343,166.69996648314182,20.82205420706069,169.96121
YHR200W,RPN10,9O23,3434,166.7018840623178,15.79480958956037,166.86563999999998
YKL171W,NNK1,12G17,907,166.7085958985665,14.852959914771157,166.50471
YOR267C,HRK1,12C13,558,166.7104616845876,15.253786532245417,167.78064
YOR032W-A,YOR032W-A,4M18,3658,166.71104379715686,19.892385033296392,168.73933499999998
YMR150C,IMP1,10A14,958,166.71516128392489,14.967673294939841,167.85835
YGR251W,NOP19,5D1,1192,166.71830428691257,15.025429112254258,167.99390499999998
YGR173W,RBG2,9F24,3121,166.72329859980778,15.56185085564843,166.34856
YLL034C,RIX7,11H23,1711,166.72355992986533,14.17197375050877,166.40572
YPL235W,RVB2,14D3,8,166.7244925,29.14644654502243,170.36232
YKL160W,ELF1,12P23,798,166.72819728070195,17.74438795176319,168.711615
YPL204W,HRR25,4F12,2752,166.72866144622057,14.203012041906339,166.28945499999998
YDR434W,GPI17,1L6,1006,166.72975701789255,13.583230816977798,167.33445999999998
YGR258C,RAD2,9H8,3198,166.73025903689813,16.81887356236393,168.22390000000001
YHL023C,NPR3,10K17,1659,166.73140403857764,21.607096779548204,164.60919
YPL113C,YPL113C,11G17,1661,166.7333774714027,14.46860313112674,167.01839
YNL149C,PGA2,4I9,2538,166.7338971710006,18.153709346646735,164.659355
YER125W,RSP5,2G23,2759,166.73545351214244,15.375962211314503,166.18785
YNR029C,YNR029C,12F22,1471,166.73602185588013,15.52271087662472,166.91095
YOR105W,YOR105W,15M23,2069,166.73956147897547,19.897928294579962,169.09122
YBR096W,YBR096W,1M15,614,166.7413964983711,14.19134809511441,168.025935
YDR093W,DNF2,1N9,893,166.74727590145565,15.60307923519799,167.90059
YER143W,DDI1,8E13,2536,166.74967703864365,21.21875065428414,171.302575
YDL230W,PTP1,5C21,1404,166.7552513319091,16.262763038866098,165.19850000000002
YLR011W,LOT6,10C12,1359,166.76399628403243,14.998661061681416,166.54854
YMR081C,ISF1,5N2,1948,166.76426297227928,16.89615881087725,168.20837999999998
YIL148W,RPL40A,12B23,698,166.76735694842395,16.228031198917993,167.52204
YOR151C,RPB2,11P6,1525,166.76745519344252,15.049535914358403,166.68553
YFL052W,ZNF1,9D10,2854,166.77347386475094,15.069315825717133,167.56067
YFR025C,HIS2,5P3,2195,166.77929390432828,16.844511147849193,168.90712
YNL326C,PFA3,4A6,2248,166.7827868282916,14.222200300583351,166.19150000000002
YKR078W,YKR078W,11L13,2030,166.78468153694558,16.34397160336624,167.634475
YLR162W,YLR162W,12H12,1042,166.78658358925153,16.198131741704866,167.0648
YDR160W,SSY1,1P15,971,166.78708320288374,12.988463000431228,167.02881
YOR109W,INP53,11L8,1553,166.78836594977452,13.603392592741065,167.0871
YNL287W,SEC21,4O9,3288,166.78843487834564,17.392155839704902,167.00235
YFR012W-A,YFR012W-A,13P12,1990,166.7926320100501,16.081425342127424,167.077215
YJR021C,REC107,10A7,431,166.80076670533634,18.433100333948136,168.39999
YEL067C,YEL067C,12M9,2322,166.80131354005132,15.144961029814024,166.43904
YDR472W,TRS31,1N6,2368,166.80402184121644,14.225332079899609,167.35545000000002
YLR125W,YLR125W,13D19,1730,166.80540439884442,16.065930033391705,167.855295
YDL246C,SOR2,12M16,594,166.80688250841757,14.50207547291786,166.70131500000002
YBR083W,TEC1,11I21,872,166.80865832568804,14.215229045167218,165.759685
YJL209W,CBP1,15G2,1278,166.8103742723006,14.082920401267117,167.11319500000002
YKL023W,YKL023W,9K18,2700,166.81522763703683,19.501263940440687,167.706275
YGR255C,COQ6,15N14,1668,166.8164582853717,18.587161900230285,168.577895
YCL001W,RER1,1G24,1335,166.8176895355805,14.891440887653962,166.83707
YBR259W,YBR259W,8E7,2761,166.8214227960883,19.334074020627824,170.17001
YDR451C,YHP1,5D19,1954,166.82345945240527,14.049788172392207,166.274275
YCL026C-A,FRM2,9H6,3035,166.82370780560115,15.254937382643323,167.0267
YLR277C,YSH1,6B3,1299,166.82870396458807,15.668552528557527,169.07045
YEL037C,RAD23,11F13,1390,166.83813521582735,13.317859459845351,167.25804
YPL258C,THI21,11K12,2284,166.8453114754817,16.660911577442963,167.687495
YOR213C,SAS5,8E12,2711,166.84758944300998,21.421719984955793,171.24603
YDR030C,RAD28,9F20,2636,166.85692971547815,15.703879080888203,166.93258
YDR022C,ATG31,1J17,1321,166.86123950794854,18.588248104921462,169.09697
YJR055W,HIT1,11F16,1077,166.86488922005566,14.706481832742133,167.53947
YDR074W,TPS2,9N2,2816,166.8654517116478,16.78490725098101,168.188545
YNL111C,CYB5,4G11,2782,166.86600491373105,15.851230755550285,165.7999
YDL138W,RGT2,1F5,546,166.87044362637337,15.617419163257514,168.396955
YKL044W,MMO1,3M3,2432,166.87098488075694,18.305566210735716,168.521285
YOR134W,BAG7,8P20,2138,166.87387993451807,19.920742038633918,167.066905
YDR012W,RPL4B,14B1,156,166.87495032051277,13.974157486447032,169.27608
YPL060W,MFM1,15K5,1846,166.87775395449597,13.4574236902761,165.31566500000002
YBR128C,ATG14,1O13,890,166.87873413483143,14.361906702885213,167.687385
YDL019C,OSH2,1O20,1464,166.87968865437136,14.519057297118827,166.74665
YHR186C,KOG1,2B16,1839,166.88439921696582,13.962231442491857,167.14471
